寵,cung2
寶,bo2,bou2,bou4
寸,cyun3
寺,zi2,zi6
封,fung1,pung1
射,se6
將,zoeng1,zoeng3
專,zyun1
尉,wai3
尊,zyun1
尋,cam4
對,deoi2,deoi3
導,dou6
小,siu2
尐,di1
少,siu2,siu3
尖,zim1
尚,soeng2,soeng6
尤,jau4
尬,gaai3
就,a6,zau6
尷,gaam3
尸,si1
尹,wan5
尺,ce1,cek2,cek3
尻,gau1
尼,nei1,nei4,nei5,ni1
尾,mei1,mei2,mei5
尿,niu6
局,guk2,guk6
屁,pei3
屄,bei1,hai1
居,geoi1,goe1
屆,gaai3
屈,gwat6,wat1
屋,uk1
屌,diu2
屍,si1
屎,si2
屏,bing2,peng1,ping4
屐,kek6,ket4
屑,sit3
展,zin2
屘,mei1,mei5
屙,ngo1,o1
屜,tai3
屠,tou4
屢,leoi5
層,cang4
履,lei5
屬,suk6
屯,tyun4
山,saan1
屹,gat4,gat6,ngat6
岋,ngap6
岌,ap6,kap1,ngap6
岑,sam4
岔,caa1,caa3
岡,gong1
岩,ngaam4
岳,ngok6
岸,ngon6
峇,baa1
峋,seon1
峒,dung6,tung4
峙,ci5,zi6
峭,ciu3
峯,fung1
峰,fung1
島,dou2
峻,zeon3
峽,haap6,hap6
崇,sung4
崎,kei1,kei4
崑,kwan1
崔,ceoi1
崖,ngaai4
崗,gong1
崙,leon4
崛,gwat6
崢,zang1
崧,sung1
崩,baang1,bang1
崽,doi1,zoi1
嵌,ham3,ham6
嵩,sung1
嶄,zaam2,zaam3
嶇,keoi1
嶙,leon4
嶺,leng5,ling5
嶼,jyu4,zeoi6
嶽,ngok6
巉,caam4,caam5
巒,lyun4
巔,din1
巖,ngaam4
川,cyun1
州,zau1
巡,ceon4
巢,caau4
工,gung1
左,zo1,zo2
巧,haau2,kiu2
巨,geoi6
巫,mou4
差,caa1,caai1,ci1
己,gei1,gei2,gi1,gi2,gi6
已,ji5
巳,zi6
巴,baa1,baa2,paa4
巷,hong2,hong6
巾,gan1
市,si2,si5,si6
布,bou3,bou6
帆,faan4
希,hei1
帑,tong2
帕,paak3
帖,tip2,tip3
帚,zaau2,zau2
帛,baak6
帝,dai3
帥,seoi3
師,si1
席,zek6,zik6
帳,zoeng3
帶,daai2,daai3,dai3
帷,wai4
常,soeng4
帽,mou2,mou6
幃,wai4
幄,aak1
幅,fuk1
幌,fong2
幕,mok6
幛,zoeng3
幟,ci3
幡,faan1
幢,dung3,dung6,tong4,zong6
幣,bai6
幫,bong1
干,gon1
平,peng4,ping4,ping5
年,nin2,nin4
并,bing6
幸,hang6
幹,gon3
幺,jiu1
幻,waan6
幼,jau3
幽,jau1
幾,gei1,gei2
庇,bei3
序,zeoi6
底,dai1,dai2
庖,paau4
店,dim3
庚,gaang1,gang1
府,fu2
度,dok6,dou2,dou6
座,zo2,zo6
庫,fu3
